epoch,step,train_loss,val_acc,val_loss
0,49,2.15478515625,,
0,99,2.062255859375,,
0,149,2.0018310546875,,
0,199,1.87890625,,
0,249,1.66546630859375,,
0,299,1.92559814453125,,
0,349,1.7027587890625,,
0,399,1.718505859375,,
0,449,2.153564453125,,
0,499,1.74090576171875,,
0,549,1.8663330078125,,
0,599,1.832550048828125,,
0,649,1.784820556640625,,
0,699,1.60748291015625,,
0,749,1.555877685546875,,
0,799,1.390411376953125,,
0,849,1.70977783203125,,
0,899,1.370208740234375,,
0,949,1.800323486328125,,
0,999,1.52166748046875,,
0,1049,1.540435791015625,,
0,1099,1.86065673828125,,
0,1149,1.731689453125,,
0,1199,2.4002685546875,,
0,1249,1.1811676025390625,,
0,1299,1.93280029296875,,
0,1349,1.7060546875,,
0,1399,1.93939208984375,,
0,1449,1.652099609375,,
0,1499,2.0023193359375,,
0,1549,1.384185791015625,,
0,1599,1.6287841796875,,
0,1649,1.556549072265625,,
0,1699,1.536865234375,,
0,1749,1.2619171142578125,,
0,1799,1.8021621704101562,,
0,1849,1.688812255859375,,
0,1899,1.3571014404296875,,
0,1949,1.1883468627929688,,
0,1999,1.697998046875,,
0,2049,1.120574951171875,,
0,2099,1.99566650390625,,
0,2149,2.03759765625,,
0,2199,1.322265625,,
0,2249,1.412109375,,
0,2299,1.663726806640625,,
0,2349,2.31219482421875,,
0,2399,0.8426971435546875,,
0,2449,1.904052734375,,
0,2499,1.499114990234375,,
0,2549,1.9271240234375,,
0,2599,1.569976806640625,,
0,2649,2.05438232421875,,
0,2699,1.917236328125,,
0,2749,1.4940261840820312,,
0,2799,2.221343994140625,,
0,2849,1.677947998046875,,
0,2899,1.0713386535644531,,
0,2949,1.6389617919921875,,
0,2999,0.6601409912109375,,
0,3049,1.9537811279296875,,
0,3099,1.15478515625,,
0,3149,1.3608474731445312,,
0,3199,1.5699462890625,,
0,3249,1.8153953552246094,,
0,3299,1.784912109375,,
0,3349,1.2309627532958984,,
0,3399,1.3339996337890625,,
0,3449,1.82666015625,,
0,3499,1.7509765625,,
0,3549,1.8526992797851562,,
0,3599,1.195281982421875,,
0,3649,0.7109584808349609,,
0,3699,1.6038856506347656,,
0,3749,1.0873565673828125,,
0,3799,1.23895263671875,,
0,3849,1.4984283447265625,,
0,3899,0.9521961212158203,,
0,3932,,0.4776656925678253,1.3943318128585815
1,3949,1.3027801513671875,,
1,3999,0.9504814147949219,,
1,4049,1.242422103881836,,
1,4099,1.651458740234375,,
1,4149,0.5754966735839844,,
1,4199,0.7883758544921875,,
1,4249,1.5315437316894531,,
1,4299,1.282379150390625,,
1,4349,1.0322895050048828,,
1,4399,1.4444732666015625,,
1,4449,2.058879852294922,,
1,4499,0.9583206176757812,,
1,4549,1.3531494140625,,
1,4599,1.2413520812988281,,
1,4649,1.7664318084716797,,
1,4699,1.3954029083251953,,
1,4749,1.3038902282714844,,
1,4799,1.0597724914550781,,
1,4849,1.5313873291015625,,
1,4899,0.9813919067382812,,
1,4949,1.5453166961669922,,
1,4999,1.455169677734375,,
1,5049,1.3714618682861328,,
1,5099,1.1216888427734375,,
1,5149,0.8798789978027344,,
1,5199,1.1804065704345703,,
1,5249,1.3781166076660156,,
1,5299,1.2492237091064453,,
1,5349,1.0537757873535156,,
1,5399,1.3164558410644531,,
1,5449,1.1786136627197266,,
1,5499,1.1139297485351562,,
1,5549,1.3717117309570312,,
1,5599,1.514984130859375,,
1,5649,1.8624343872070312,,
1,5699,1.4385080337524414,,
1,5749,1.64990234375,,
1,5799,1.0569114685058594,,
1,5849,0.9339981079101562,,
1,5899,1.267796516418457,,
1,5949,1.6156158447265625,,
1,5999,1.646484375,,
1,6049,1.3969268798828125,,
1,6099,1.2610149383544922,,
1,6149,2.12432861328125,,
1,6199,0.9552173614501953,,
1,6249,1.7799072265625,,
1,6299,1.471719741821289,,
1,6349,1.079050064086914,,
1,6399,1.4446563720703125,,
1,6449,1.5131454467773438,,
1,6499,1.0641202926635742,,
1,6549,0.6169500350952148,,
1,6599,0.9861392974853516,,
1,6649,1.446925163269043,,
1,6699,1.65985107421875,,
1,6749,0.5061197280883789,,
1,6799,1.2622871398925781,,
1,6849,1.492431640625,,
1,6899,1.2149658203125,,
1,6949,1.2732429504394531,,
1,6999,1.3344473838806152,,
1,7049,0.9559335708618164,,
1,7099,1.3233795166015625,,
1,7149,1.4055328369140625,,
1,7199,1.1008796691894531,,
1,7249,1.445831298828125,,
1,7299,0.7868824005126953,,
1,7349,1.5819711685180664,,
1,7399,1.8487548828125,,
1,7449,1.393218994140625,,
1,7499,0.6830387115478516,,
1,7549,1.4577631950378418,,
1,7599,1.6163330078125,,
1,7649,1.72283935546875,,
1,7699,1.51904296875,,
1,7749,1.20086669921875,,
1,7799,2.179168701171875,,
1,7849,1.063532829284668,,
1,7865,,0.505943775177002,1.2810685634613037
2,7899,1.114156723022461,,
2,7949,1.536501407623291,,
2,7999,1.7509765625,,
2,8049,1.1145477294921875,,
2,8099,1.5809597969055176,,
2,8149,1.6509323120117188,,
2,8199,1.1334381103515625,,
2,8249,1.456411361694336,,
2,8299,1.8549799919128418,,
2,8349,1.072646141052246,,
2,8399,1.2279720306396484,,
2,8449,1.2881927490234375,,
2,8499,1.5002326965332031,,
2,8549,1.5314044952392578,,
2,8599,0.824772834777832,,
2,8649,1.0268521308898926,,
2,8699,1.4067163467407227,,
2,8749,1.258575439453125,,
2,8799,1.0101985931396484,,
2,8849,1.358184814453125,,
2,8899,1.31036376953125,,
2,8949,1.2425146102905273,,
2,8999,1.903214454650879,,
2,9049,1.69329833984375,,
2,9099,1.9759521484375,,
2,9149,1.2724380493164062,,
2,9199,1.2562313079833984,,
2,9249,0.9518342018127441,,
2,9299,1.2969779968261719,,
2,9349,0.7386093139648438,,
2,9399,1.1714739799499512,,
2,9449,0.9073710441589355,,
2,9499,1.0838623046875,,
2,9549,1.5536890029907227,,
2,9599,0.9962139129638672,,
2,9649,1.474517822265625,,
2,9699,0.6086602210998535,,
2,9749,1.0243453979492188,,
2,9799,0.7770366668701172,,
2,9849,1.1770439147949219,,
2,9899,0.8957500457763672,,
2,9949,1.154005527496338,,
2,9999,1.0421113967895508,,
2,10049,0.48525142669677734,,
2,10099,1.3694381713867188,,
2,10149,0.8229265213012695,,
2,10199,1.533151626586914,,
2,10249,1.2182550430297852,,
2,10299,1.546722412109375,,
2,10349,1.0868110656738281,,
2,10399,1.1818313598632812,,
2,10449,0.9897065162658691,,
2,10499,1.2501983642578125,,
2,10549,1.5561962127685547,,
2,10599,0.7288241386413574,,
2,10649,1.3722343444824219,,
2,10699,1.1083855628967285,,
2,10749,1.2881441116333008,,
2,10799,1.3556513786315918,,
2,10849,1.834686279296875,,
2,10899,1.147995948791504,,
2,10949,1.0114099979400635,,
2,10999,1.690519094467163,,
2,11049,1.233436107635498,,
2,11099,1.182802677154541,,
2,11149,0.43733930587768555,,
2,11199,1.2140693664550781,,
2,11249,0.9890320301055908,,
2,11299,1.348602294921875,,
2,11349,0.7282752990722656,,
2,11399,1.0803890228271484,,
2,11449,1.1638455390930176,,
2,11499,0.6480197906494141,,
2,11549,1.175389289855957,,
2,11599,1.0310940742492676,,
2,11649,1.663914680480957,,
2,11699,1.5414352416992188,,
2,11749,1.6600990295410156,,
2,11798,,0.569884717464447,1.1747478246688843
3,11799,1.1138381958007812,,
3,11849,0.8821640014648438,,
3,11899,1.3326339721679688,,
3,11949,1.0525665283203125,,
3,11999,1.0418920516967773,,
3,12049,1.1598548889160156,,
3,12099,1.110595703125,,
3,12149,0.9438095092773438,,
3,12199,1.5094883441925049,,
3,12249,1.1149215698242188,,
3,12299,0.7192478179931641,,
3,12349,1.270599365234375,,
3,12399,1.5987110137939453,,
3,12449,0.8286914825439453,,
3,12499,0.931084394454956,,
3,12549,0.5809357166290283,,
3,12599,1.2639145851135254,,
3,12649,0.4086284637451172,,
3,12699,1.032247543334961,,
3,12749,0.8442654609680176,,
3,12799,0.9671833515167236,,
3,12849,0.7654633522033691,,
3,12899,0.7687358856201172,,
3,12949,1.010406494140625,,
3,12999,0.7430400848388672,,
3,13049,0.9523248672485352,,
3,13099,1.0324788093566895,,
3,13149,1.0904903411865234,,
3,13199,1.2244873046875,,
3,13249,0.91259765625,,
3,13299,0.6295928955078125,,
3,13349,0.9959802627563477,,
3,13399,1.159454345703125,,
3,13449,0.6921334266662598,,
3,13499,1.1442947387695312,,
3,13549,1.0291748046875,,
3,13599,0.709414005279541,,
3,13649,0.7834858894348145,,
3,13699,1.090766429901123,,
3,13749,0.8230149745941162,,
3,13799,0.87386155128479,,
3,13849,1.1060876846313477,,
3,13899,0.8666872978210449,,
3,13949,0.8976268768310547,,
3,13999,0.9417109489440918,,
3,14049,1.1626439094543457,,
3,14099,1.217660903930664,,
3,14149,0.8619251251220703,,
3,14199,1.188232421875,,
3,14249,1.1754071712493896,,
3,14299,0.6947565078735352,,
3,14349,0.8095570802688599,,
3,14399,0.5068097114562988,,
3,14449,1.3831545114517212,,
3,14499,0.7384347915649414,,
3,14549,1.1663742065429688,,
3,14599,0.6557064056396484,,
3,14649,0.9781742095947266,,
3,14699,0.67559814453125,,
3,14749,0.879067063331604,,
3,14799,0.5710201263427734,,
3,14849,1.6817965507507324,,
3,14899,1.14947509765625,,
3,14949,1.272552490234375,,
3,14999,0.7259969711303711,,
3,15049,1.3532180786132812,,
3,15099,1.0637283325195312,,
3,15149,0.6465930938720703,,
3,15199,1.144186019897461,,
3,15249,0.4963092803955078,,
3,15299,0.89312744140625,,
3,15349,0.7076730728149414,,
3,15399,0.9828857183456421,,
3,15449,0.8123444318771362,,
3,15499,0.608782172203064,,
3,15549,0.8409981727600098,,
3,15599,1.621246337890625,,
3,15649,0.9214706420898438,,
3,15699,1.7989578247070312,,
3,15731,,0.6201369166374207,1.0459474325180054
4,15749,0.9191873073577881,,
4,15799,0.6188316345214844,,
4,15849,0.976776123046875,,
4,15899,1.6045117378234863,,
4,15949,1.086951732635498,,
4,15999,0.8209536075592041,,
4,16049,0.30715084075927734,,
4,16099,1.166494369506836,,
4,16149,0.388230562210083,,
4,16199,0.4778320789337158,,
4,16249,0.4700288772583008,,
4,16299,0.2358379364013672,,
4,16349,0.5693378448486328,,
4,16399,1.4943493604660034,,
4,16449,0.9612236022949219,,
4,16499,0.37558436393737793,,
4,16549,0.3093448877334595,,
4,16599,0.961212158203125,,
4,16649,0.5361713171005249,,
4,16699,0.5317040681838989,,
4,16749,0.5863595008850098,,
4,16799,1.2477178573608398,,
4,16849,0.5530109405517578,,
4,16899,0.5666190385818481,,
4,16949,1.2519642114639282,,
4,16999,1.278944730758667,,
4,17049,0.4513978958129883,,
4,17099,0.8499239087104797,,
4,17149,1.151582956314087,,
4,17199,0.9946941137313843,,
4,17249,1.402130126953125,,
4,17299,0.819063663482666,,
4,17349,0.5375566482543945,,
4,17399,1.1476974487304688,,
4,17449,0.5630461573600769,,
4,17499,0.8752379417419434,,
4,17549,1.036163330078125,,
4,17599,0.8219718933105469,,
4,17649,0.5560073852539062,,
4,17699,0.5153389573097229,,
4,17749,0.6082658171653748,,
4,17799,1.7589111328125,,
4,17849,0.48278331756591797,,
4,17899,0.6425584554672241,,
4,17949,1.166172981262207,,
4,17999,0.4313591718673706,,
4,18049,0.7352118492126465,,
4,18099,0.8821365833282471,,
4,18149,1.4880294799804688,,
4,18199,1.1541213989257812,,
4,18249,1.1663432121276855,,
4,18299,0.9034957885742188,,
4,18349,0.7387657165527344,,
4,18399,1.348581314086914,,
4,18449,0.8556739091873169,,
4,18499,1.1401355266571045,,
4,18549,0.7439508438110352,,
4,18599,0.7848962545394897,,
4,18649,0.4084913730621338,,
4,18699,0.6830581426620483,,
4,18749,0.5915486812591553,,
4,18799,1.238851547241211,,
4,18849,0.7210490703582764,,
4,18899,0.5849130153656006,,
4,18949,0.607879638671875,,
4,18999,0.3211512565612793,,
4,19049,0.7032852172851562,,
4,19099,0.8640417456626892,,
4,19149,0.22508883476257324,,
4,19199,1.0297045707702637,,
4,19249,1.1994776725769043,,
4,19299,0.929151713848114,,
4,19349,0.50250244140625,,
4,19399,1.139596700668335,,
4,19449,0.7480049133300781,,
4,19499,0.742217481136322,,
4,19549,0.6490478515625,,
4,19599,1.3629016876220703,,
4,19649,0.434654176235199,,
4,19664,,0.6783141493797302,0.9006277322769165
5,19699,0.1204269528388977,,
5,19749,0.7913475036621094,,
5,19799,0.5556638836860657,,
5,19849,0.3383345603942871,,
5,19899,0.20937347412109375,,
5,19949,0.8244705200195312,,
5,19999,0.5760334730148315,,
5,20049,0.48332834243774414,,
5,20099,1.140927791595459,,
5,20149,0.7921943664550781,,
5,20199,1.1965428590774536,,
5,20249,0.5662609338760376,,
5,20299,0.2920958995819092,,
5,20349,0.8850283622741699,,
5,20399,0.9619002342224121,,
5,20449,0.515648365020752,,
5,20499,0.8189582824707031,,
5,20549,0.6327362060546875,,
5,20599,0.24182558059692383,,
5,20649,0.9093713760375977,,
5,20699,1.2901630401611328,,
5,20749,0.5139528512954712,,
5,20799,1.1216468811035156,,
5,20849,0.8162978887557983,,
5,20899,0.6548532247543335,,
5,20949,0.9974654316902161,,
5,20999,0.12901580333709717,,
5,21049,0.5026670098304749,,
5,21099,0.8482345342636108,,
5,21149,0.3769034743309021,,
5,21199,0.6612582206726074,,
5,21249,0.5759193897247314,,
5,21299,0.7453618049621582,,
5,21349,0.24056541919708252,,
5,21399,0.5236003994941711,,
5,21449,0.5013506412506104,,
5,21499,0.9108059406280518,,
5,21549,0.6246986389160156,,
5,21599,0.34342876076698303,,
5,21649,0.5351762771606445,,
5,21699,0.7950501441955566,,
5,21749,0.39839673042297363,,
5,21799,0.29964518547058105,,
5,21849,0.6086876392364502,,
5,21899,0.670562744140625,,
5,21949,0.8905327320098877,,
5,21999,0.978310763835907,,
5,22049,0.6693415641784668,,
5,22099,0.7534507513046265,,
5,22149,1.4164657592773438,,
5,22199,0.796168327331543,,
5,22249,0.44404125213623047,,
5,22299,0.24915647506713867,,
5,22349,0.5691834092140198,,
5,22399,0.5313913226127625,,
5,22449,0.22529220581054688,,
5,22499,0.60101318359375,,
5,22549,1.4813604354858398,,
5,22599,0.3204190731048584,,
5,22649,0.467653751373291,,
5,22699,0.3258378505706787,,
5,22749,0.3141595125198364,,
5,22799,0.8561620712280273,,
5,22849,0.637048602104187,,
5,22899,0.6294090747833252,,
5,22949,0.7409310936927795,,
5,22999,0.12988126277923584,,
5,23049,0.8073627352714539,,
5,23099,0.28939247131347656,,
5,23149,0.3251986503601074,,
5,23199,0.2516658306121826,,
5,23249,1.1465543508529663,,
5,23299,0.3915789723396301,,
5,23349,1.5808258056640625,,
5,23399,0.6859489679336548,,
5,23449,0.9401674270629883,,
5,23499,0.49355125427246094,,
5,23549,0.6583046913146973,,
5,23597,,0.7644092440605164,0.7097775936126709
6,23599,1.1189327239990234,,
6,23649,0.40463536977767944,,
6,23699,0.23072278499603271,,
6,23749,0.2892075777053833,,
6,23799,0.24423342943191528,,
6,23849,1.6685080528259277,,
6,23899,0.5626730918884277,,
6,23949,0.481959730386734,,
6,23999,0.20183181762695312,,
6,24049,0.5492324829101562,,
6,24099,0.3174319863319397,,
6,24149,0.9340881705284119,,
6,24199,0.8195936679840088,,
6,24249,0.8733887672424316,,
6,24299,0.5329092144966125,,
6,24349,0.5381698608398438,,
6,24399,0.09002256393432617,,
6,24449,0.4574546813964844,,
6,24499,1.331063151359558,,
6,24549,1.0316104888916016,,
6,24599,0.6331719160079956,,
6,24649,0.3547697067260742,,
6,24699,0.2763640582561493,,
6,24749,0.6158113479614258,,
6,24799,0.46925199031829834,,
6,24849,0.09976491332054138,,
6,24899,0.04925274848937988,,
6,24949,0.8114705085754395,,
6,24999,0.02258843183517456,,
6,25049,0.5316963195800781,,
6,25099,0.2488599419593811,,
6,25149,0.805249810218811,,
6,25199,0.3640522062778473,,
6,25249,0.13481217622756958,,
6,25299,0.4012998938560486,,
6,25349,0.20934319496154785,,
6,25399,0.7646690607070923,,
6,25449,0.4334089756011963,,
6,25499,0.5055629014968872,,
6,25549,0.5920724272727966,,
6,25599,0.22802519798278809,,
6,25649,0.3787161111831665,,
6,25699,1.498421311378479,,
6,25749,0.21166455745697021,,
6,25799,0.47787564992904663,,
6,25849,0.2255859375,,
6,25899,0.7422242164611816,,
6,25949,0.652114987373352,,
6,25999,0.2199563980102539,,
6,26049,0.27190935611724854,,
6,26099,0.11619910597801208,,
6,26149,0.6419821977615356,,
6,26199,0.3268277645111084,,
6,26249,0.6123670339584351,,
6,26299,0.3331047296524048,,
6,26349,0.2835925221443176,,
6,26399,0.22419202327728271,,
6,26449,0.7127795219421387,,
6,26499,0.27822399139404297,,
6,26549,0.5816154479980469,,
6,26599,0.22800469398498535,,
6,26649,0.13490882515907288,,
6,26699,0.3443601131439209,,
6,26749,0.06954172253608704,,
6,26799,0.5710382461547852,,
6,26849,0.05711865425109863,,
6,26899,1.3640053272247314,,
6,26949,0.30892467498779297,,
6,26999,0.3700714707374573,,
6,27049,0.23318111896514893,,
6,27099,0.677039623260498,,
6,27149,0.8272829055786133,,
6,27199,0.9824295043945312,,
6,27249,0.24954922497272491,,
6,27299,0.042489707469940186,,
6,27349,0.2531205415725708,,
6,27399,0.24700069427490234,,
6,27449,0.1544879525899887,,
6,27499,0.5438721179962158,,
6,27530,,0.8139409422874451,0.5774517059326172
7,27549,1.0481905937194824,,
7,27599,0.05886554718017578,,
7,27649,0.39615070819854736,,
7,27699,0.1898522973060608,,
7,27749,0.19017553329467773,,
7,27799,0.27887701988220215,,
7,27849,0.13698863983154297,,
7,27899,0.4272749423980713,,
7,27949,0.05131089687347412,,
7,27999,0.19018089771270752,,
7,28049,0.2851928472518921,,
7,28099,0.3470393419265747,,
7,28149,0.27356675267219543,,
7,28199,0.48696184158325195,,
7,28249,0.350382924079895,,
7,28299,0.66001957654953,,
7,28349,0.20169252157211304,,
7,28399,0.2683112621307373,,
7,28449,0.3893042802810669,,
7,28499,0.10991403460502625,,
7,28549,0.6165390014648438,,
7,28599,0.8627533912658691,,
7,28649,0.5927543640136719,,
7,28699,0.7601122856140137,,
7,28749,0.5811758041381836,,
7,28799,0.6906904578208923,,
7,28849,0.5787062644958496,,
7,28899,0.049174144864082336,,
7,28949,0.6353130340576172,,
7,28999,0.5682439804077148,,
7,29049,0.21922263503074646,,
7,29099,0.40295469760894775,,
7,29149,0.3083229064941406,,
7,29199,0.09686732292175293,,
7,29249,1.939117431640625,,
7,29299,0.2706555128097534,,
7,29349,0.5523796081542969,,
7,29399,0.014502659440040588,,
7,29449,0.41790837049484253,,
7,29499,0.32415223121643066,,
7,29549,0.33737659454345703,,
7,29599,0.04419499635696411,,
7,29649,0.10787233710289001,,
7,29699,0.17197895050048828,,
7,29749,0.08545827865600586,,
7,29799,0.03325849771499634,,
7,29849,0.264728307723999,,
7,29899,0.10519415140151978,,
7,29949,0.17436565458774567,,
7,29999,0.030103683471679688,,
7,30049,0.6204900145530701,,
7,30099,0.13662004470825195,,
7,30149,0.5725812911987305,,
7,30199,0.06321986019611359,,
7,30249,0.9334321022033691,,
7,30299,0.09318947792053223,,
7,30349,0.048786312341690063,,
7,30399,0.16332636773586273,,
7,30449,0.4990454912185669,,
7,30499,0.4681432247161865,,
7,30549,0.15008068084716797,,
7,30599,0.08988428115844727,,
7,30649,0.2629210352897644,,
7,30699,0.4878568649291992,,
7,30749,0.17699402570724487,,
7,30799,0.44782334566116333,,
7,30849,0.17514848709106445,,
7,30899,0.405484676361084,,
7,30949,0.2518156170845032,,
7,30999,0.07711955904960632,,
7,31049,0.03884975612163544,,
7,31099,0.5847888588905334,,
7,31149,0.5513947010040283,,
7,31199,0.20922288298606873,,
7,31249,0.10114911198616028,,
7,31299,0.10609936714172363,,
7,31349,0.5525451302528381,,
7,31399,0.19276905059814453,,
7,31449,1.195017695426941,,
7,31463,,0.8488832712173462,0.48414406180381775
8,31499,0.24037235975265503,,
8,31549,0.452551007270813,,
8,31599,0.6766910552978516,,
8,31649,0.17431673407554626,,
8,31699,0.3011552393436432,,
8,31749,0.04090380668640137,,
8,31799,0.10887694358825684,,
8,31849,0.17616605758666992,,
8,31899,0.31781619787216187,,
8,31949,0.32405325770378113,,
8,31999,0.7856698036193848,,
8,32049,0.2129611223936081,,
8,32099,0.061213791370391846,,
8,32149,0.45562461018562317,,
8,32199,0.17572021484375,,
8,32249,0.2353215217590332,,
8,32299,0.2535187005996704,,
8,32349,0.7305747270584106,,
8,32399,0.02485966682434082,,
8,32449,1.2274279594421387,,
8,32499,0.33202195167541504,,
8,32549,0.015528678894042969,,
8,32599,0.09175142645835876,,
8,32649,0.558137059211731,,
8,32699,0.09336316585540771,,
8,32749,0.10479480028152466,,
8,32799,0.473326176404953,,
8,32849,0.3743084669113159,,
8,32899,1.1394579410552979,,
8,32949,0.2122131586074829,,
8,32999,0.26403284072875977,,
8,33049,0.4419403076171875,,
8,33099,0.09806495904922485,,
8,33149,0.30354297161102295,,
8,33199,0.37568235397338867,,
8,33249,0.04835081100463867,,
8,33299,0.19629281759262085,,
8,33349,0.774803876876831,,
8,33399,0.021693944931030273,,
8,33449,0.08276490867137909,,
8,33499,0.0816417783498764,,
8,33549,0.505756139755249,,
8,33599,0.5247965455055237,,
8,33649,0.11139288544654846,,
8,33699,0.04384368658065796,,
8,33749,0.1898241937160492,,
8,33799,0.03272804617881775,,
8,33849,0.7371276021003723,,
8,33899,0.5028142929077148,,
8,33949,0.5697736740112305,,
8,33999,0.1785212755203247,,
8,34049,0.22247910499572754,,
8,34099,0.07704436779022217,,
8,34149,0.034835755825042725,,
8,34199,0.035684093832969666,,
8,34249,0.010299623012542725,,
8,34299,0.11260294914245605,,
8,34349,0.0744924247264862,,
8,34399,0.11287939548492432,,
8,34449,0.6753072738647461,,
8,34499,1.0087906122207642,,
8,34549,0.4330230951309204,,
8,34599,0.318379282951355,,
8,34649,1.6363823413848877,,
8,34699,0.05690765380859375,,
8,34749,0.14317941665649414,,
8,34799,0.021750062704086304,,
8,34849,0.05847078561782837,,
8,34899,0.7166782021522522,,
8,34949,0.0930446982383728,,
